symbol,timeframe,strategy,category,total_trades,win_rate,total_return_pct,max_drawdown_pct,profit_factor,sharpe_ratio,expectancy_pips,composite_score
USDJPY,D1,StochasticReversalStrategy,mr,54,35.19,-3.36,10.83,0.9,-0.77,-17.63,-10.28
USDJPY,D1,CCIReversalStrategy,mr,37,43.24,0.6,6.53,1.03,0.23,4.02,27.63
USDJPY,D1,WilliamsRStrategy,mr,43,46.51,3.25,5.58,1.14,1.02,8.12,37.8
USDJPY,D1,DonchianBreakoutStrategy,breakout,23,60.87,19.44,2.04,2.95,8.5,231.1,69.56
USDJPY,D1,MomentumBurstStrategy,breakout,26,57.69,19.4,2.98,2.56,7.33,188.57,65.28
USDJPY,D1,KeltnerBreakoutStrategy,breakout,30,60.0,25.85,2.98,2.9,8.36,160.43,68.47
USDJPY,D1,PivotBreakoutStrategy,breakout,49,67.35,45.0,2.0,3.44,9.97,165.21,81.98
USDMXN,M30,EMACrossoverStrategy,trend,751,52.06,508.43,10.24,1.6,3.21,185.93,69.62
USDMXN,M30,SupertrendStrategy,trend,141,88.65,791.08,2.21,12.98,16.82,582.14,98.3
USDMXN,M30,MACDTrendStrategy,trend,1027,50.05,663.51,13.61,1.36,2.09,158.71,64.83
USDMXN,M30,ADXTrendStrategy,trend,746,39.41,136.76,24.11,1.16,1.07,106.12,40.38
USDMXN,M30,IchimokuStrategy,trend,448,42.63,32.67,17.39,1.12,0.86,77.1,40.73
USDMXN,M30,HullMATrendStrategy,trend,868,45.16,433.66,17.95,1.36,2.11,155.26,64.17
USDMXN,M30,RSIExtremesStrategy,mr,1393,59.01,6455.1,10.63,1.64,2.82,152.58,69.35
USDMXN,M30,BollingerBounceStrategy,mr,1778,50.11,9486.4,16.79,1.48,2.05,152.85,64.94
USDMXN,M30,ZScoreMRStrategy,mr,1662,57.46,8013.0,11.06,1.6,2.55,152.43,68.07
USDMXN,M30,StochasticReversalStrategy,mr,1992,43.07,371.85,34.05,1.1,0.72,77.39,29.58
USDMXN,M30,CCIReversalStrategy,mr,1737,56.76,8845.91,14.21,1.5,2.22,143.82,66.59
USDMXN,M30,WilliamsRStrategy,mr,2282,56.88,30115.49,10.88,1.47,1.97,139.45,65.65
USDMXN,M30,DonchianBreakoutStrategy,breakout,1122,54.46,55698.27,7.77,2.49,3.55,370.36,72.97
USDMXN,M30,VolatilityBreakoutStrategy,breakout,1428,73.32,236680.72,4.22,5.33,8.89,448.75,86.66
USDMXN,M30,MomentumBurstStrategy,breakout,632,51.27,2159.28,9.18,2.12,4.07,420.4,73.61
USDMXN,M30,SqueezeBreakoutStrategy,breakout,613,39.97,142.79,13.93,1.25,1.63,107.0,51.71
USDMXN,M30,KeltnerBreakoutStrategy,breakout,1445,57.51,116783.11,6.94,2.56,4.49,310.13,76.93
USDMXN,M30,PivotBreakoutStrategy,breakout,2131,60.07,186833.83,7.02,2.4,4.57,285.79,77.27
USDMXN,H1,EMACrossoverStrategy,trend,381,54.07,224.71,9.95,1.66,3.78,264.89,72.07
USDMXN,H1,SupertrendStrategy,trend,103,91.26,457.96,1.11,17.54,21.14,893.02,98.69
USDMXN,H1,MACDTrendStrategy,trend,667,49.63,275.03,11.02,1.43,2.62,195.37,66.8
USDMXN,H1,ADXTrendStrategy,trend,473,43.97,256.6,13.14,1.41,2.44,194.74,64.8
USDMXN,H1,IchimokuStrategy,trend,257,44.75,39.76,12.02,1.25,1.74,211.85,45.88
USDMXN,H1,HullMATrendStrategy,trend,534,43.07,117.64,18.44,1.28,1.82,140.32,49.04
USDMXN,H1,RSIExtremesStrategy,mr,852,56.46,825.21,11.75,1.46,2.64,186.9,67.96
USDMXN,H1,BollingerBounceStrategy,mr,992,51.81,2425.78,9.53,1.77,3.35,229.63,70.42
USDMXN,H1,ZScoreMRStrategy,mr,896,57.25,1169.21,6.96,1.59,3.09,196.8,69.95
USDMXN,H1,StochasticReversalStrategy,mr,1223,42.11,130.55,24.59,1.11,0.76,70.68,39.33
USDMXN,H1,CCIReversalStrategy,mr,997,55.37,1039.27,11.03,1.49,2.69,183.39,68.04
USDMXN,H1,WilliamsRStrategy,mr,1361,56.58,3608.03,9.71,1.49,2.38,174.97,67.11
USDMXN,H1,DonchianBreakoutStrategy,breakout,693,57.58,10964.49,10.39,2.48,4.38,555.39,76.38
USDMXN,H1,VolatilityBreakoutStrategy,breakout,878,75.97,174442.95,3.14,6.38,8.94,666.02,89.16
USDMXN,H1,MomentumBurstStrategy,breakout,546,55.68,2971.12,8.91,2.53,5.0,584.06,78.41
USDMXN,H1,SqueezeBreakoutStrategy,breakout,398,37.69,43.29,25.52,1.14,1.0,70.37,30.26
USDMXN,H1,KeltnerBreakoutStrategy,breakout,923,60.35,72003.3,5.44,3.42,4.94,444.18,80.68
USDMXN,H1,PivotBreakoutStrategy,breakout,1378,64.37,144951.16,7.8,2.96,5.19,429.64,80.58
USDMXN,H4,EMACrossoverStrategy,trend,104,65.38,86.27,4.55,2.85,8.32,1047.31,79.47
USDMXN,H4,MACDTrendStrategy,trend,153,50.98,44.93,7.12,1.48,3.04,331.59,54.92
USDMXN,H4,ADXTrendStrategy,trend,99,43.43,31.4,8.14,1.47,2.9,598.73,50.81
USDMXN,H4,IchimokuStrategy,trend,61,44.26,6.66,5.39,1.18,1.29,365.61,41.98
USDMXN,H4,HullMATrendStrategy,trend,140,49.29,59.53,7.49,1.61,3.69,455.94,58.88
USDMXN,H4,RSIExtremesStrategy,mr,230,55.22,79.91,7.19,1.53,3.31,331.23,61.42
USDMXN,H4,BollingerBounceStrategy,mr,203,50.74,92.52,7.44,1.64,3.74,440.56,63.83
USDMXN,H4,ZScoreMRStrategy,mr,192,42.71,-5.92,14.0,0.95,-0.43,17.62,33.49
USDMXN,H4,StochasticReversalStrategy,mr,352,38.07,-6.12,28.63,0.97,-0.21,-5.22,8.25
USDMXN,H4,CCIReversalStrategy,mr,285,60.35,191.57,5.87,1.94,5.02,460.1,77.93
USDMXN,H4,WilliamsRStrategy,mr,340,54.12,119.58,17.16,1.47,2.97,264.9,55.78
USDMXN,H4,DonchianBreakoutStrategy,breakout,162,54.94,171.51,4.98,2.4,6.46,1046.45,78.04
USDMXN,H4,VolatilityBreakoutStrategy,breakout,144,77.08,527.87,2.04,7.25,13.48,1543.73,91.06
USDMXN,H4,MomentumBurstStrategy,breakout,188,48.4,118.85,6.98,1.84,4.52,684.6,71.25
USDMXN,H4,SqueezeBreakoutStrategy,breakout,112,39.29,18.45,12.97,1.22,1.49,138.64,42.22
USDMXN,H4,KeltnerBreakoutStrategy,breakout,222,62.16,518.49,4.21,3.27,7.96,922.82,80.86
USDMXN,H4,PivotBreakoutStrategy,breakout,407,57.25,640.68,8.35,1.96,4.65,597.76,76.26
USDMXN,D1,MACDTrendStrategy,trend,20,45.0,3.02,5.95,1.28,1.89,871.58,43.71
USDMXN,D1,HullMATrendStrategy,trend,21,33.33,-1.3,6.43,0.91,-0.75,-454.59,-665.8
USDMXN,D1,RSIExtremesStrategy,mr,26,61.54,11.53,2.02,2.08,5.88,1070.21,64.1
USDMXN,D1,BollingerBounceStrategy,mr,27,59.26,14.92,4.93,2.15,6.02,1127.68,61.22
USDMXN,D1,ZScoreMRStrategy,mr,28,57.14,8.31,2.01,1.66,4.01,1119.95,57.49
USDMXN,D1,StochasticReversalStrategy,mr,43,51.16,16.11,4.93,1.69,4.08,1100.0,56.04
USDMXN,D1,CCIReversalStrategy,mr,32,59.38,11.13,2.99,1.79,4.56,788.92,59.64
USDMXN,D1,WilliamsRStrategy,mr,46,67.39,29.22,2.99,2.6,7.81,1673.73,70.08
USDMXN,D1,DonchianBreakoutStrategy,breakout,20,55.0,11.42,2.99,2.21,5.96,2179.84,61.49
USDMXN,D1,MomentumBurstStrategy,breakout,22,59.09,16.29,3.96,2.75,7.79,3175.95,63.48
USDMXN,D1,KeltnerBreakoutStrategy,breakout,25,48.0,11.06,3.06,1.8,4.47,1289.19,57.52
USDMXN,D1,PivotBreakoutStrategy,breakout,50,64.0,38.89,5.89,2.87,8.36,2098.1,66.94
USDNOK,M30,EMACrossoverStrategy,trend,550,46.0,81.19,17.49,1.16,1.13,60.13,45.04
USDNOK,M30,SupertrendStrategy,trend,82,74.39,160.39,3.21,4.89,12.71,305.04,85.94
USDNOK,M30,MACDTrendStrategy,trend,688,50.0,313.96,21.35,1.29,1.82,98.94,52.59
USDNOK,M30,ADXTrendStrategy,trend,516,39.15,93.07,14.47,1.2,1.35,64.45,46.67
USDNOK,M30,IchimokuStrategy,trend,303,38.94,-6.53,23.95,0.97,-0.26,5.76,24.63
USDNOK,M30,HullMATrendStrategy,trend,621,43.8,173.89,18.95,1.23,1.5,74.83,50.71
USDNOK,M30,RSIExtremesStrategy,mr,955,55.92,965.72,10.57,1.59,3.07,80.55,69.68
USDNOK,M30,BollingerBounceStrategy,mr,1177,49.87,2364.46,13.58,1.54,2.57,89.5,66.88
USDNOK,M30,ZScoreMRStrategy,mr,1049,58.72,2656.42,13.15,1.74,3.29,95.78,71.18
USDNOK,M30,StochasticReversalStrategy,mr,1367,41.84,131.06,40.72,1.13,0.9,37.13,25.27
USDNOK,M30,CCIReversalStrategy,mr,1190,55.71,1820.31,13.88,1.78,3.4,78.54,71.2
USDNOK,M30,WilliamsRStrategy,mr,1574,57.56,9207.17,9.48,1.68,2.73,91.76,68.89
USDNOK,M30,DonchianBreakoutStrategy,breakout,704,46.59,1091.41,10.01,1.68,3.21,142.22,68.96
USDNOK,M30,VolatilityBreakoutStrategy,breakout,711,67.51,52087.46,5.11,3.53,6.0,247.74,82.19
USDNOK,M30,MomentumBurstStrategy,breakout,424,42.92,188.86,12.28,1.41,2.44,117.65,60.49
USDNOK,M30,SqueezeBreakoutStrategy,breakout,446,32.74,-23.53,38.97,0.93,-0.58,-6.7,3.71
USDNOK,M30,KeltnerBreakoutStrategy,breakout,782,51.28,4111.96,10.26,1.67,2.92,136.49,68.6
USDNOK,M30,PivotBreakoutStrategy,breakout,1451,57.68,61087.1,9.4,1.95,3.42,150.98,71.91
USDNOK,H1,EMACrossoverStrategy,trend,279,50.54,87.78,7.42,1.43,2.76,119.96,59.27
USDNOK,H1,SupertrendStrategy,trend,35,85.71,70.2,1.05,9.79,20.96,535.2,97.44
USDNOK,H1,MACDTrendStrategy,trend,407,49.88,137.11,16.71,1.38,2.45,108.07,54.34
USDNOK,H1,ADXTrendStrategy,trend,284,42.25,91.93,13.62,1.39,2.45,128.75,51.76
USDNOK,H1,IchimokuStrategy,trend,152,34.87,-16.54,22.66,0.82,-1.53,-88.69,-108.19
USDNOK,H1,HullMATrendStrategy,trend,379,45.91,136.6,11.94,1.35,2.23,127.39,56.13
USDNOK,H1,RSIExtremesStrategy,mr,548,55.29,289.67,11.77,1.54,3.16,108.65,69.8
USDNOK,H1,BollingerBounceStrategy,mr,595,52.44,734.93,13.48,1.69,3.44,150.18,70.67
USDNOK,H1,ZScoreMRStrategy,mr,536,55.41,291.19,11.71,1.7,3.87,114.93,72.68
USDNOK,H1,StochasticReversalStrategy,mr,773,43.08,131.3,17.18,1.21,1.43,55.5,48.77
USDNOK,H1,CCIReversalStrategy,mr,671,54.84,406.81,9.28,1.53,3.05,100.64,69.32
USDNOK,H1,WilliamsRStrategy,mr,847,53.96,536.91,10.79,1.42,2.45,96.61,66.83
USDNOK,H1,DonchianBreakoutStrategy,breakout,381,49.87,467.15,6.22,1.83,4.15,233.29,73.1
USDNOK,H1,VolatilityBreakoutStrategy,breakout,412,75.49,14762.45,5.17,5.56,7.6,416.74,87.44
USDNOK,H1,MomentumBurstStrategy,breakout,358,44.69,194.74,12.64,1.46,2.77,167.29,62.07
USDNOK,H1,SqueezeBreakoutStrategy,breakout,244,35.25,7.29,17.24,1.05,0.34,15.97,36.17
USDNOK,H1,KeltnerBreakoutStrategy,breakout,425,55.29,1247.72,7.29,2.17,4.84,210.81,77.06
USDNOK,H1,PivotBreakoutStrategy,breakout,829,56.09,4190.53,8.9,1.94,3.67,172.73,72.54
USDNOK,H4,EMACrossoverStrategy,trend,73,49.32,16.83,8.33,1.43,2.78,264.19,49.35
USDNOK,H4,MACDTrendStrategy,trend,105,47.62,19.16,5.04,1.31,2.11,189.89,48.24
USDNOK,H4,ADXTrendStrategy,trend,56,30.36,-6.03,13.74,0.85,-1.23,-105.8,-145.13
USDNOK,H4,IchimokuStrategy,trend,40,37.5,-1.65,9.44,0.94,-0.52,57.35,32.62
USDNOK,H4,HullMATrendStrategy,trend,91,45.05,21.17,7.17,1.37,2.44,251.85,48.31
USDNOK,H4,RSIExtremesStrategy,mr,135,62.96,82.5,5.94,2.14,6.03,321.68,72.61
USDNOK,H4,BollingerBounceStrategy,mr,124,50.81,50.57,7.05,1.67,3.96,238.68,59.42
USDNOK,H4,ZScoreMRStrategy,mr,118,62.71,68.12,4.0,2.21,6.31,333.61,75.86
USDNOK,H4,StochasticReversalStrategy,mr,193,49.74,78.98,9.12,1.58,3.51,218.76,58.96
USDNOK,H4,CCIReversalStrategy,mr,183,64.48,141.31,4.02,2.34,6.66,358.26,79.35
USDNOK,H4,WilliamsRStrategy,mr,202,64.85,169.11,4.98,2.23,6.25,360.04,79.19
USDNOK,H4,DonchianBreakoutStrategy,breakout,79,45.57,31.26,5.99,1.66,3.85,390.11,56.27
USDNOK,H4,VolatilityBreakoutStrategy,breakout,78,74.36,153.38,3.04,5.32,13.33,855.46,86.79
USDNOK,H4,MomentumBurstStrategy,breakout,91,48.35,46.27,5.02,1.86,4.67,453.94,64.01
USDNOK,H4,SqueezeBreakoutStrategy,breakout,63,31.75,-4.24,11.45,0.9,-0.79,-18.02,-11.52
USDNOK,H4,KeltnerBreakoutStrategy,breakout,98,51.02,63.65,5.94,2.02,5.33,399.58,67.41
USDNOK,H4,PivotBreakoutStrategy,breakout,228,51.75,124.57,9.14,1.72,4.14,290.09,66.76
USDNOK,D1,StochasticReversalStrategy,mr,23,34.78,-1.98,6.0,0.87,-1.07,42.41,29.95
USDNOK,D1,WilliamsRStrategy,mr,21,47.62,2.08,3.67,1.18,1.32,293.65,41.93
USDNOK,D1,PivotBreakoutStrategy,breakout,20,80.0,24.29,2.0,6.5,16.51,2068.6,82.14
USDPLN,M30,EMACrossoverStrategy,trend,842,44.42,69.99,30.76,1.09,0.64,18.68,24.33
USDPLN,M30,SupertrendStrategy,trend,139,86.33,717.73,1.11,11.48,16.2,154.92,97.95
USDPLN,M30,MACDTrendStrategy,trend,1085,43.87,78.68,30.5,1.07,0.56,18.63,24.27
USDPLN,M30,ADXTrendStrategy,trend,815,35.21,2.62,38.18,1.0,0.03,18.7,20.76
USDPLN,M30,IchimokuStrategy,trend,438,41.1,15.6,16.19,1.05,0.4,12.3,37.8
USDPLN,M30,HullMATrendStrategy,trend,1005,39.2,43.47,30.7,1.05,0.34,21.6,22.65
USDPLN,M30,RSIExtremesStrategy,mr,1545,46.73,62.31,49.23,1.03,0.24,19.3,23.0
USDPLN,M30,BollingerBounceStrategy,mr,1805,40.61,52.92,55.59,1.02,0.18,13.67,22.12
USDPLN,M30,ZScoreMRStrategy,mr,1643,45.34,5.52,61.14,1.0,0.02,10.97,21.66
USDPLN,M30,StochasticReversalStrategy,mr,2145,33.33,-97.1,97.25,0.84,-1.15,-4.67,4.03
USDPLN,M30,CCIReversalStrategy,mr,1962,47.09,146.28,54.06,1.04,0.31,17.98,24.06
USDPLN,M30,WilliamsRStrategy,mr,2318,46.64,110.61,51.7,1.03,0.24,16.85,23.52
USDPLN,M30,DonchianBreakoutStrategy,breakout,1056,46.59,3983.66,13.2,1.5,2.27,63.29,65.24
USDPLN,M30,VolatilityBreakoutStrategy,breakout,1211,65.32,122281.79,4.09,3.27,6.99,95.97,81.34
USDPLN,M30,MomentumBurstStrategy,breakout,622,48.07,1142.37,10.87,1.62,3.1,82.81,68.66
USDPLN,M30,SqueezeBreakoutStrategy,breakout,692,30.78,-56.6,62.71,0.85,-1.23,-11.11,-2.1
USDPLN,M30,KeltnerBreakoutStrategy,breakout,1291,49.81,25297.78,9.5,1.7,2.69,53.2,67.62
USDPLN,M30,PivotBreakoutStrategy,breakout,2182,53.02,80715.53,13.09,1.76,3.08,49.51,69.62
USDPLN,H1,EMACrossoverStrategy,trend,417,49.4,131.5,9.47,1.36,2.37,45.0,59.62
USDPLN,H1,SupertrendStrategy,trend,81,90.12,280.96,1.04,18.68,23.56,219.86,98.52
USDPLN,H1,MACDTrendStrategy,trend,684,47.81,197.25,13.75,1.24,1.61,39.02,56.89
USDPLN,H1,ADXTrendStrategy,trend,498,38.76,86.25,21.21,1.16,1.07,32.79,38.85
USDPLN,H1,IchimokuStrategy,trend,201,42.29,15.72,20.69,1.11,0.84,27.12,35.52
USDPLN,H1,HullMATrendStrategy,trend,602,41.03,74.61,18.5,1.15,1.07,15.74,43.45
USDPLN,H1,RSIExtremesStrategy,mr,844,48.93,132.32,25.51,1.15,1.03,30.31,34.24
USDPLN,H1,BollingerBounceStrategy,mr,956,42.57,140.41,19.82,1.13,0.93,22.64,46.19
USDPLN,H1,ZScoreMRStrategy,mr,898,50.0,215.33,12.73,1.21,1.42,28.21,59.05
USDPLN,H1,StochasticReversalStrategy,mr,1234,36.14,-61.98,75.12,0.92,-0.63,3.26,12.73
USDPLN,H1,CCIReversalStrategy,mr,1018,50.39,308.78,14.86,1.25,1.64,29.97,63.06
USDPLN,H1,WilliamsRStrategy,mr,1330,49.55,355.02,21.81,1.15,1.01,30.72,51.08
USDPLN,H1,DonchianBreakoutStrategy,breakout,610,52.62,2607.38,10.7,1.97,3.97,115.72,73.15
USDPLN,H1,VolatilityBreakoutStrategy,breakout,722,70.5,73024.83,4.95,3.92,7.14,145.94,83.42
USDPLN,H1,MomentumBurstStrategy,breakout,536,48.13,802.82,11.02,1.86,4.08,91.08,72.65
USDPLN,H1,SqueezeBreakoutStrategy,breakout,393,37.66,46.31,20.38,1.15,1.08,22.86,37.1
USDPLN,H1,KeltnerBreakoutStrategy,breakout,757,55.48,10490.48,7.04,2.18,3.9,90.09,73.75
USDPLN,H1,PivotBreakoutStrategy,breakout,1313,56.97,41826.96,9.18,1.81,2.99,76.03,69.99
USDPLN,H4,EMACrossoverStrategy,trend,106,49.06,24.41,5.21,1.38,2.52,120.27,50.95
USDPLN,H4,MACDTrendStrategy,trend,155,41.29,2.79,16.46,1.03,0.21,46.88,36.32
USDPLN,H4,ADXTrendStrategy,trend,101,34.65,2.57,14.45,1.03,0.26,61.17,35.51
USDPLN,H4,IchimokuStrategy,trend,63,42.86,6.27,5.39,1.17,1.19,56.42,41.33
USDPLN,H4,HullMATrendStrategy,trend,140,43.57,28.73,9.39,1.28,1.89,117.12,46.05
USDPLN,H4,RSIExtremesStrategy,mr,219,54.34,72.08,5.75,1.53,3.33,74.53,62.78
USDPLN,H4,BollingerBounceStrategy,mr,191,49.21,73.16,5.02,1.59,3.54,73.41,64.92
USDPLN,H4,ZScoreMRStrategy,mr,194,48.97,26.11,13.05,1.25,1.75,24.71,45.24
USDPLN,H4,StochasticReversalStrategy,mr,339,43.36,54.16,13.51,1.22,1.51,37.21,45.49
USDPLN,H4,CCIReversalStrategy,mr,292,57.88,162.01,6.9,1.71,4.07,101.5,73.78
USDPLN,H4,WilliamsRStrategy,mr,336,60.12,260.88,6.21,1.9,4.75,121.35,76.93
USDPLN,H4,DonchianBreakoutStrategy,breakout,138,48.55,78.6,5.09,1.85,4.62,165.58,70.07
USDPLN,H4,VolatilityBreakoutStrategy,breakout,146,69.86,373.49,5.09,4.03,10.23,335.51,83.54
USDPLN,H4,MomentumBurstStrategy,breakout,172,43.6,60.58,13.01,1.46,2.83,150.92,51.37
USDPLN,H4,SqueezeBreakoutStrategy,breakout,110,33.64,-1.5,18.04,0.98,-0.15,31.27,33.53
USDPLN,H4,KeltnerBreakoutStrategy,breakout,180,56.11,224.56,4.0,2.34,6.3,213.51,78.1
USDPLN,H4,PivotBreakoutStrategy,breakout,386,57.25,581.6,9.48,2.1,5.22,158.84,77.79
USDPLN,D1,RSIExtremesStrategy,mr,25,52.0,5.1,5.31,1.42,2.76,97.51,48.6
USDPLN,D1,BollingerBounceStrategy,mr,35,48.57,8.76,5.64,1.46,2.92,135.27,49.33
USDPLN,D1,ZScoreMRStrategy,mr,29,48.28,3.33,6.25,1.22,1.56,35.98,42.93
USDPLN,D1,StochasticReversalStrategy,mr,40,37.5,-2.2,7.53,0.91,-0.7,-55.0,-65.7
USDPLN,D1,CCIReversalStrategy,mr,42,54.76,12.83,5.59,1.68,4.07,150.74,55.55
USDPLN,D1,WilliamsRStrategy,mr,47,61.7,22.14,4.63,2.1,5.98,255.13,63.24
USDPLN,D1,DonchianBreakoutStrategy,breakout,20,55.0,11.54,3.03,2.2,5.97,461.82,61.46
USDPLN,D1,PivotBreakoutStrategy,breakout,44,56.82,25.76,3.96,2.32,6.56,288.75,64.67
USDSGD,M30,EMACrossoverStrategy,trend,863,45.89,79.55,26.56,1.11,0.79,3.14,23.83
USDSGD,M30,SupertrendStrategy,trend,118,82.2,392.98,2.31,7.69,15.33,20.36,92.71
USDSGD,M30,MACDTrendStrategy,trend,1230,44.63,61.98,44.31,1.05,0.35,2.74,16.62
USDSGD,M30,ADXTrendStrategy,trend,825,36.48,7.58,44.69,1.01,0.07,2.75,14.51
USDSGD,M30,IchimokuStrategy,trend,461,39.26,-17.19,28.1,0.94,-0.48,0.66,13.93
USDSGD,M30,HullMATrendStrategy,trend,1172,42.15,162.52,32.52,1.11,0.77,3.28,20.01
USDSGD,M30,RSIExtremesStrategy,mr,1577,49.21,135.02,45.41,1.07,0.51,2.52,18.14
USDSGD,M30,BollingerBounceStrategy,mr,1749,43.11,126.09,54.31,1.04,0.31,2.4,16.63
USDSGD,M30,ZScoreMRStrategy,mr,1652,47.15,13.59,58.31,1.01,0.06,1.89,14.71
USDSGD,M30,StochasticReversalStrategy,mr,2572,36.78,-95.61,96.25,0.89,-0.77,0.25,9.64
USDSGD,M30,CCIReversalStrategy,mr,2200,47.73,61.6,64.27,1.02,0.16,1.87,15.41
USDSGD,M30,WilliamsRStrategy,mr,2629,50.7,951.69,46.0,1.1,0.63,3.06,29.27
USDSGD,M30,DonchianBreakoutStrategy,breakout,1100,48.55,6096.01,13.17,1.64,2.46,8.67,64.5
USDSGD,M30,VolatilityBreakoutStrategy,breakout,1097,65.72,49395.56,7.08,3.31,7.26,12.73,81.48
USDSGD,M30,MomentumBurstStrategy,breakout,76,53.95,54.09,8.1,2.32,6.42,19.23,64.41
USDSGD,M30,SqueezeBreakoutStrategy,breakout,756,34.52,-27.25,34.42,0.95,-0.42,1.05,11.1
USDSGD,M30,KeltnerBreakoutStrategy,breakout,1381,52.06,22661.15,13.63,1.99,3.64,7.4,68.03
USDSGD,M30,PivotBreakoutStrategy,breakout,2585,52.11,37874.56,10.74,1.53,2.6,5.66,60.8
USDSGD,H1,EMACrossoverStrategy,trend,418,50.72,142.25,10.19,1.44,2.8,6.93,56.99
USDSGD,H1,SupertrendStrategy,trend,55,89.09,139.81,1.17,15.01,24.49,33.25,98.36
USDSGD,H1,MACDTrendStrategy,trend,624,47.6,133.76,14.56,1.29,1.92,5.0,45.41
USDSGD,H1,ADXTrendStrategy,trend,408,36.27,12.2,20.76,1.04,0.32,2.45,22.56
USDSGD,H1,IchimokuStrategy,trend,234,43.16,19.61,14.34,1.13,0.93,4.18,31.84
USDSGD,H1,HullMATrendStrategy,trend,591,42.47,96.6,14.06,1.19,1.31,4.71,39.51
USDSGD,H1,RSIExtremesStrategy,mr,777,50.32,118.42,26.94,1.14,1.04,4.02,27.08
USDSGD,H1,BollingerBounceStrategy,mr,867,45.21,207.63,19.57,1.22,1.5,4.41,43.95
USDSGD,H1,ZScoreMRStrategy,mr,803,46.45,11.15,41.73,1.02,0.14,2.46,15.36
USDSGD,H1,StochasticReversalStrategy,mr,1283,38.66,-42.67,62.73,0.95,-0.38,1.3,11.85
USDSGD,H1,CCIReversalStrategy,mr,1067,51.27,280.37,20.71,1.17,1.18,4.01,41.35
USDSGD,H1,WilliamsRStrategy,mr,1272,53.14,738.61,19.39,1.26,1.59,4.82,55.54
USDSGD,H1,DonchianBreakoutStrategy,breakout,564,51.06,1325.01,7.31,1.86,3.87,13.87,72.34
USDSGD,H1,VolatilityBreakoutStrategy,breakout,490,72.45,17604.69,4.09,4.32,7.1,22.47,84.51
USDSGD,H1,MomentumBurstStrategy,breakout,105,50.48,63.95,7.02,1.9,4.87,19.79,65.02
USDSGD,H1,SqueezeBreakoutStrategy,breakout,389,32.9,-23.44,31.39,0.91,-0.73,-0.75,8.65
USDSGD,H1,KeltnerBreakoutStrategy,breakout,664,53.61,3277.78,9.6,2.34,4.4,11.2,75.58
USDSGD,H1,PivotBreakoutStrategy,breakout,1320,56.52,22573.22,8.89,1.91,3.31,9.82,70.99
USDSGD,H4,EMACrossoverStrategy,trend,93,50.54,24.16,8.12,1.44,2.87,16.01,50.83
USDSGD,H4,MACDTrendStrategy,trend,146,50.68,39.99,10.58,1.41,2.72,15.11,51.06
USDSGD,H4,ADXTrendStrategy,trend,96,40.62,19.27,8.8,1.29,1.9,9.15,43.52
USDSGD,H4,IchimokuStrategy,trend,66,42.42,5.12,7.73,1.13,0.95,11.24,39.82
USDSGD,H4,HullMATrendStrategy,trend,134,45.52,34.52,8.24,1.39,2.51,10.77,49.9
USDSGD,H4,RSIExtremesStrategy,mr,196,61.22,114.77,6.95,1.96,5.29,15.46,74.62
USDSGD,H4,BollingerBounceStrategy,mr,198,48.99,69.54,6.51,1.52,3.22,11.38,59.71
USDSGD,H4,ZScoreMRStrategy,mr,191,49.74,27.41,9.49,1.25,1.78,4.83,38.59
USDSGD,H4,StochasticReversalStrategy,mr,320,41.56,25.79,13.69,1.11,0.78,4.41,31.88
USDSGD,H4,CCIReversalStrategy,mr,260,56.54,109.78,4.86,1.63,3.76,11.4,72.31
USDSGD,H4,WilliamsRStrategy,mr,323,62.54,292.15,3.75,2.13,5.63,16.8,78.64
USDSGD,H4,DonchianBreakoutStrategy,breakout,140,55.0,134.72,6.94,2.36,6.48,36.54,77.38
USDSGD,H4,VolatilityBreakoutStrategy,breakout,110,80.91,351.0,3.05,7.12,14.88,54.97,91.38
USDSGD,H4,MomentumBurstStrategy,breakout,106,48.11,54.51,5.11,1.7,4.04,27.96,62.86
USDSGD,H4,SqueezeBreakoutStrategy,breakout,96,43.75,30.76,9.52,1.48,2.97,18.79,50.5
USDSGD,H4,KeltnerBreakoutStrategy,breakout,174,55.75,198.27,4.26,2.38,6.41,25.41,78.12
USDSGD,H4,PivotBreakoutStrategy,breakout,359,59.61,607.7,9.2,2.29,5.67,21.87,78.52
USDSGD,D1,MACDTrendStrategy,trend,25,44.0,2.1,5.56,1.14,1.05,19.18,40.15
USDSGD,D1,HullMATrendStrategy,trend,25,52.0,10.8,2.02,1.83,4.69,56.67,60.7
USDSGD,D1,RSIExtremesStrategy,mr,29,41.38,-2.64,6.19,0.85,-1.3,-8.71,1.92
USDSGD,D1,BollingerBounceStrategy,mr,28,39.29,0.77,8.75,1.04,0.32,1.33,23.34
USDSGD,D1,ZScoreMRStrategy,mr,26,38.46,-3.1,6.6,0.81,-1.68,-15.12,-9.62
USDSGD,D1,StochasticReversalStrategy,mr,43,37.21,-2.7,10.94,0.9,-0.77,-8.75,3.4
USDSGD,D1,CCIReversalStrategy,mr,37,43.24,-1.47,8.21,0.93,-0.54,-5.83,9.64
USDSGD,D1,WilliamsRStrategy,mr,42,45.24,0.42,7.54,1.02,0.13,-0.71,20.42
USDSGD,D1,KeltnerBreakoutStrategy,breakout,22,54.55,14.38,2.22,2.37,6.67,54.69,64.4
USDSGD,D1,PivotBreakoutStrategy,breakout,41,63.41,29.65,3.01,2.68,7.82,65.41,69.72
